,t,x0,x1,x2,x3,u0,u1,u2,side
42,1631121452.2474208,0.0011204505046010771,0.0005418997484741337,-0.008784208414788303,3.1296063395878004,-0.0,-0.0,0.0045444721859411175,left
43,1631121452.259427,0.0011204505046010771,0.0005418997484741337,-0.008784208414788303,3.129663145567486,-0.0,-0.0,0.0045444783748394,left
44,1631121452.271421,0.0011204505046010771,0.0005418997484741337,-0.008784208414788303,3.1297199516241663,-0.0,-0.0,0.004544484534427795,left
45,1631121452.2834203,0.0011204505046010771,0.0005418997484741337,-0.008784208414788303,3.1297767577574747,-0.0,-0.0,0.004544490664670775,left
46,1631121452.2954202,0.0011204505046010771,0.0005418997484741337,-0.008784208414788303,3.1298335639670456,-0.0,-0.0,0.004544496765674921,left
47,1631121452.3074207,0.0011204505046010771,0.0005418997484741337,-0.008784208414788303,3.1298903702525114,-0.0,-0.0,0.004544502837262598,left
48,1631121452.31942,0.0011204505046010771,0.0005418997484741337,-0.008784208414788303,3.1299471766135065,-0.0,-0.0,0.004544508879611442,left
49,1631121452.3314202,0.0011204505046010771,0.0005418997484741337,-0.008784208414788303,3.130003983049664,-0.0,-0.0,0.00454451489261487,left
50,1631121452.3434286,0.0011204505046010771,0.0005418997484741337,-0.008784208414788303,3.130060789560618,-0.0,-0.0,0.004544520876308411,left
51,1631121452.3554208,0.0011204505046010771,0.0005418997484741337,-0.008784208414788303,3.1301175961460013,-0.0,-0.0,0.004544526830656537,left
52,1631121452.3674204,0.0011204505046010771,0.0005418997484741337,-0.008784208414788303,3.130174402805448,-0.0,-0.0,0.004544532755730302,left
53,1631121452.3794208,0.0011204505046010771,0.0005418997484741337,-0.008784208414788303,3.1302312095385907,-0.0,-0.0,0.0045445386514231245,left
54,1631121452.3914206,0.0011204505046010771,0.0005418997484741337,-0.008784208414788303,3.1302880163450637,-0.0,-0.0,0.004544544517841587,left
55,1631121452.4034271,0.0011204505046010771,0.0005418997484741337,-0.008784208414788303,3.1303448232245006,-0.0,-0.0,0.004544550354950161,left
56,1631121452.4154215,0.0011204505046010771,0.0005418997484741337,-0.008784208414788303,3.1304016301765345,-0.0,-0.0,0.00454455616271332,left
57,1631121452.4274209,0.0011204505046010771,0.0005418997484741337,-0.008784208414788303,3.130458437200799,-0.0,-0.0,0.004544561941166592,left
58,1631121452.4394264,0.0011204505046010771,0.0005418997484741337,-0.008784208414788303,3.1305152442969275,-0.0,-0.0,0.004544567690274448,left
59,1631121452.451421,0.0011204505046010771,0.0005418997484741337,-0.008784208414788303,3.130572051464554,-0.0,-0.0,0.004544573410107944,left
60,1631121452.4634264,0.0011204505046010771,0.0005418997484741337,-0.008784208414788303,3.1306288587033113,-0.0,-0.0,0.0045445791005960245,left
61,1631121452.4754205,0.0011204505046010771,0.0005418997484741337,-0.008784208414788303,3.1306856660128335,-0.0,-0.0,0.0045445847617742174,left
62,1631121452.4874206,0.0011204505046010771,0.0005418997484741337,-0.008784208414788303,3.1307424733927536,-0.0,-0.0,0.004544590393606995,left
63,1631121452.499421,0.0011204505046010771,0.0005418997484741337,-0.008784208414788303,3.1307992808427056,-0.0,-0.0,0.0045445959961654125,left
64,1631121452.5114207,0.0011204505046010771,0.0005418997484741337,-0.008784208414788303,3.1308560883623224,-0.0,-0.0,0.004544601569342888,left
65,1631121452.5234203,0.0011204505046010771,0.0005418997484741337,-0.008784208414788303,3.1309128959512376,-0.0,-0.0,0.004544607113210475,left
66,1631121452.5354204,0.0011204505046010771,0.0005418997484741337,-0.008784208414788303,3.130969703609085,-0.0,-0.0,0.004544612627803701,left
67,1631121452.5474215,0.0011204505046010771,0.0005418997484741337,-0.008784208414788303,3.1310265113354983,-0.0,-0.0,0.004544618113051513,left
68,1631121452.5594203,0.0011204505046010771,0.0005418997484741337,-0.008784208414788303,3.13108331913011,-0.0,-0.0,0.004544623568953909,left
69,1631121452.5714202,0.0011204505046010771,0.0005418997484741337,-0.008784208414788303,3.1311401269925545,-0.0,-0.0,0.004544628995546418,left
70,1631121452.5834217,0.0011204505046010771,0.0005418997484741337,-0.008784208414788303,3.131196934922465,-0.0,-0.0,0.004544634392829039,left
71,1631121452.5954208,0.0011204505046010771,0.0005418997484741337,-0.008784208414788303,3.131253742919475,-0.0,-0.0,0.004544639760801772,left
72,1631121452.6074204,0.0011204505046010771,0.0005418997484741337,-0.008784208414788303,3.1313105509832173,-0.0,-0.0,0.004544645099393563,left
73,1631121452.6194212,0.0011204505046010771,0.0005418997484741337,-0.008784208414788303,3.131367359113326,-0.0,-0.0,0.004544650408710993,left
74,1631121452.63142,0.0011204505046010771,0.0005418997484741337,-0.008784208414788303,3.1314241673094347,-0.0,-0.0,0.004544655688683008,left
75,1631121452.643421,0.0011204505046010771,0.0005418997484741337,-0.008784208414788303,3.131480975571177,-0.0,-0.0,0.0045446609393806625,left
76,1631121452.6554263,0.0011204505046010771,0.0005418997484741337,-0.008784208414788303,3.1315377838981853,0.0294342041015625,-0.005859375,0.004544666160661848,left
77,1631121452.667425,0.0011357252184754077,0.0005387193176228579,-0.008737918763898461,3.131594592290094,0.0529632568359375,-0.005859375,0.004544671352704199,left
78,1631121452.6794257,0.0011632317428369044,0.0005354327118358478,-0.00869357259057515,3.1316514007465366,0.1000213623046875,-0.005859375,0.004544676515401136,left
79,1631121452.691424,0.0012152017489403,0.0005319346467156672,-0.0086530939187764,3.131708209267146,0.1235504150390625,-0.005859375,0.0045446816487526576,left
80,1631121452.7034266,0.00127940356890289,0.0005283328408241849,-0.008614503111892517,3.1317650178515555,0.1941375732421875,-0.005859375,0.004544686752758764,left
81,1631121452.7154284,0.0013803005569550386,0.000524417395273005,-0.008581625972778895,3.1318218264993996,0.22943115234375,-0.005859375,0.004544691827526037,left
82,1631121452.7274263,0.0014995451934382894,0.0005203478115109198,-0.008551526414111991,3.1318786352103105,0.3117828369140625,-0.005859375,0.004544696872876841,left
83,1631121452.7404242,0.0016616008428322253,0.000515915709576575,-0.008527974626095539,3.1319354439839224,0.3353118896484375,-0.005859375,0.004544701888953284,left
84,1631121452.752426,0.0018358882820173235,0.0005113831103117847,-0.008506166110099626,3.1319922528198685,0.3823699951171875,-0.0411529541015625,0.004544706875684312,left
85,1631121452.7644255,0.0020344831245430886,0.0004882986858580796,-0.008194302274700199,3.132163123518761,0.441192626953125,-0.0411529541015625,0.013669655911385803,left
86,1631121452.776426,0.0022636644555532343,0.0004650256154477404,-0.007886509969741124,3.132219932600852,0.488250732421875,-0.0411529541015625,0.00454472656731042,left
87,1631121452.788423,0.002517316438678207,0.000441630150754518,-0.007582179020159928,3.132276741743442,0.5235443115234375,-0.0411529541015625,0.004544731407172264,left
88,1631121452.8004262,0.002789323197982452,0.0004181727633233682,-0.0072803530186901465,3.1323335509461634,0.5470733642578125,-0.0646820068359375,0.004544736217724221,left
89,1631121452.812426,0.003073479777583511,0.00038247661615537713,-0.006784321655060753,3.13239036020865,0.558837890625,-0.0646820068359375,0.004544740998930763,left
90,1631121452.8244267,0.003363769953007154,0.000346879930913972,-0.006288932476396343,3.132447169530536,0.5941314697265625,-0.0646820068359375,0.004544745750862944,left
91,1631121452.8354235,0.003672425559554972,0.00031131166684502515,-0.005795964826865851,3.1325039789114535,0.6176605224609375,-0.0646820068359375,0.004544750473414183,left
92,1631121452.8474238,0.003993330587392233,0.00027582466772090177,-0.0053044956667938105,3.132674851229616,0.6176605224609375,-0.0646820068359375,0.013669785452989913,left
93,1631121452.859424,0.004314253017238434,0.00024049538780072246,-0.004812148293927126,3.1327316608434446,0.6176605224609375,-0.0646820068359375,0.004544769106296087,left
94,1631121452.8714204,0.004635192802465337,0.00020532411747140186,-0.0043195089438196246,3.1327884705144693,0.6176605224609375,-0.0646820068359375,0.004544773681978143,left
95,1631121452.883425,0.004956149875498293,0.00017031095897082355,-0.003826577616471306,3.132959343694154,0.6176605224609375,-0.0646820068359375,0.01366985437478263,left
96,1631121452.8954246,0.005277124168619963,0.0001354560145136414,-0.0033327680763283437,3.133016153590732,0.6176605224609375,-0.0646820068359375,0.004544791726246444,left
97,1631121452.9074244,0.0055981156343105805,0.00010075957446775347,-0.002838666558944564,3.1330729635426704,0.5941314697265625,-0.0646820068359375,0.004544796155059316,left
98,1631121452.9194205,0.005906892123416143,6.625646391345566e-05,-0.0023426051192438953,3.1331297735496024,0.5941314697265625,-0.0646820068359375,0.0045448005545623005,left
99,1631121452.9314246,0.006215685690192312,3.1906529707817325e-05,-0.0018462628248327427,3.1333006477263576,0.5941314697265625,-0.0646820068359375,0.013669934140416728,left
100,1631121452.9434252,0.006524496268256414,-2.2901329655304793e-06,-0.001349075772112712,3.1333574579500154,0.5941314697265625,-0.0646820068359375,0.004544817892622177,left
101,1631121452.955423,0.006833323810289534,-3.6333254797426064e-05,-0.0008516078646821973,3.133414268226831,0.6176605224609375,-0.0646820068359375,0.004544822145255978,left
102,1631121452.9674242,0.00715440037528209,-7.023315760922946e-05,-0.0003554602255405058,3.133471078556438,0.5941314697265625,-0.0646820068359375,0.0045448263685443635,left
103,1631121452.9794211,0.007463261590636393,-0.00010396940683973632,0.00014256939131097716,3.1335278889384695,0.5941314697265625,-0.0646820068359375,0.004544830562522861,left
104,1631121452.9914198,0.007772139569337316,-0.00013755182985999894,0.0006408798628729442,3.133584699372559,0.5941314697265625,-0.0646820068359375,0.004544834727155944,left
105,1631121453.0034199,0.00808103424416134,-0.00017098033158592844,0.0011394711891453953,3.1336415098583394,0.5941314697265625,-0.0646820068359375,0.004544838862443612,left
106,1631121453.0154262,0.00838994554775111,-0.00020425481695758913,0.0016383433701283305,3.1336983203954447,0.6176605224609375,-0.0646820068359375,0.004544842968421392,left
107,1631121453.027421,0.008711105526447407,-0.00023735515051879198,0.0021359508954741065,3.133755130983508,0.6176605224609375,-0.0646820068359375,0.004544847045053757,left
108,1631121453.0394206,0.009032281936356364,-0.0002702956683663104,0.002633850398060699,3.133811941622163,0.6176605224609375,-0.0646820068359375,0.004544851092411761,left
109,1631121453.0514257,0.00935347470752165,-0.0003030762685626582,0.0031320418778881085,3.1335265574445432,0.6176605224609375,-0.0646820068359375,-0.02283073420958459,left
110,1631121453.0634341,0.009674683769842802,-0.00033569684919566216,0.003628766628294852,3.1330130467980783,0.6176605224609375,-0.0411529541015625,-0.041080851717190114,left
111,1631121453.075424,0.009995864608537604,-0.0003559258236069381,0.003927081591373215,3.1322714158837637,0.6176605224609375,-0.0411529541015625,-0.05933047314517381,left
112,1631121453.0874243,0.010317051467546837,-0.0003760589840694919,0.0042215848828156015,3.131415734838668,0.629425048828125,-0.0411529541015625,-0.0684544836076384,left
113,1631121453.099424,0.010644360252534183,-0.0003960717336617906,0.004510694061997872,3.130446010658088,0.629425048828125,-0.0411529541015625,-0.07757793444643113,left
114,1631121453.1114259,0.010971674809712149,-0.00041598985444486677,0.004794724165902226,3.1292481974340642,0.6529541015625,-0.0646820068359375,-0.09582505792188556,left
115,1631121453.1234202,0.011311285650143308,-0.00044798834741660814,0.0052658341740770016,3.1280504196333534,0.6529541015625,-0.0646820068359375,-0.09582222405686736,left
116,1631121453.135426,0.011650911527696794,-0.00047982684277750917,0.0057304357749313325,3.1266245868931173,0.6529541015625,-0.076446533203125,-0.11406661921888883,left
117,1631121453.147425,0.011990587208337325,-0.0005176235086866588,0.006285174794891293,3.1249707330484533,0.629425048828125,-0.076446533203125,-0.13230830757311907,left
118,1631121453.1594257,0.012318051915353194,-0.0005553086180061543,0.006834180856442445,3.1230889031497955,0.6529541015625,-0.076446533203125,-0.1505463918926253,left
119,1631121453.171424,0.012657769106963876,-0.0005927303456066594,0.007369705726891735,3.121093179907726,0.6529541015625,-0.076446533203125,-0.1596578593655451,left
120,1631121453.1834242,0.012997506290126208,-0.0006299701408448031,0.007894384055611733,3.1189836059101506,0.6647186279296875,-0.076446533203125,-0.16876591980604871,left
121,1631121453.195425,0.013343378839983218,-0.0006669833961623411,0.008405382638684475,3.1167602311005655,0.6882476806640625,-0.076446533203125,-0.17786998476680083,left
122,1631121453.2074244,0.013701501956551718,-0.0007037170917476612,0.008899214997324482,3.1144231135930482,0.70001220703125,-0.0999755859375,-0.18696940060138445,left
123,1631121453.2194238,0.014065867847601192,-0.000752451148501356,0.009572765274786616,3.111972320529222,0.70001220703125,-0.0999755859375,-0.1960634451060983,left
124,1631121453.231425,0.014430266480834703,-0.0008009397754720044,0.010232029715593125,3.109293975450039,0.6882476806640625,-0.0999755859375,-0.21426760633463715,left
125,1631121453.2434251,0.014788581256736126,-0.0008492507355297309,0.010878842190380008,3.106502161724241,0.6882476806640625,-0.0999755859375,-0.22334509806384517,left
126,1631121453.2554247,0.015146927205813579,-0.000897329923030824,0.011509649224495487,3.1035969871645404,0.6882476806640625,-0.0999755859375,-0.23241396477605036,left
127,1631121453.2674267,0.01550530341228263,-0.0009451830538358084,0.01212379758651943,3.100578573320888,0.6882476806640625,-0.0999755859375,-0.2414731074921761,left
128,1631121453.2794263,0.01586370894008589,-0.0009928160794698585,0.012720634045031712,3.0971055120330946,0.6882476806640625,-0.0999755859375,-0.2778449030234853,left
129,1631121453.2914255,0.0162221428331793,-0.0010402351871469137,0.013297545674351817,3.0935197150681812,0.6647186279296875,-0.0999755859375,-0.28686375719306767,left
130,1631121453.3034246,0.016568372974464608,-0.00108761015478007,0.013863297766987484,3.0895938570892425,0.6882476806640625,-0.0999755859375,-0.31406863831509924,left
131,1631121453.3154244,0.01692686081764027,-0.0011346196621827998,0.014397093580822588,3.0855558877749103,0.6882476806640625,-0.0999755859375,-0.3230375451465761,left
132,1631121453.327424,0.017285373703219607,-0.0011814378035872226,0.01490769840836487,3.081406086792252,0.6882476806640625,-0.0999755859375,-0.33198407861267043,left
133,1631121453.339421,0.01764391044763167,-0.0012280728804863375,0.015394459018194202,3.0772583601943317,0.6882476806640625,-0.0999755859375,-0.3318181278336141,left
134,1631121453.351424,0.018002469849686197,-0.0012745334303032262,0.015857375410310584,3.072999311947597,0.6882476806640625,-0.0999755859375,-0.3407238597387874,left
135,1631121453.3634245,0.01836105072067192,-0.0013208279921232322,0.016295794353293886,3.0686292878309733,0.6882476806640625,-0.123504638671875,-0.34960192932988576,left
136,1631121453.3754241,0.01871985117706517,-0.0013791958469982911,0.01690483320252404,3.064035275094102,0.6882476806640625,-0.0999755859375,-0.36752101894972355,left
137,1631121453.3874233,0.019078480342929863,-0.0014251147851630772,0.01729164432156067,3.059331237317732,0.6882476806640625,-0.0999755859375,-0.3763230221095881,left
138,1631121453.3994248,0.019437127243920414,-0.0014708949981470944,0.0176513450657837,3.054291220789957,0.6882476806640625,-0.0999755859375,-0.4032013222219888,left
139,1631121453.4114206,0.01979579058888559,-0.0015165462026150661,0.017981975740932753,3.049255646828608,0.6882476806640625,-0.0999755859375,-0.40284591690792126,left
140,1631121453.4234247,0.020154469007935112,-0.001562078819486083,0.018283536347007825,3.0439987815402683,0.6882476806640625,-0.0999755859375,-0.4205492230671837,left
141,1631121453.4354198,0.020513161141519073,-0.0016075032710069642,0.018554720421168656,3.038747321770123,0.6882476806640625,-0.0999755859375,-0.42011678161163246,left
142,1631121453.4474247,0.02087186558030146,-0.0016528304492646074,0.01879552796341525,3.033276064957796,0.6882476806640625,-0.0999755859375,-0.43770054498615707,left
143,1631121453.4594238,0.02123058092380981,-0.001698071247474567,0.019004652510907348,3.027698710482278,0.6882476806640625,-0.0999755859375,-0.4461883580414394,left
144,1631121453.4714234,0.02158930572043568,-0.0017432370285119243,0.019181440832224818,3.0220160131567435,0.6882476806640625,-0.0999755859375,-0.4546157860427513,left
145,1631121453.4834251,0.021948038496238307,-0.0017883393904891932,0.019325239695947537,3.0162287749162395,0.6882476806640625,-0.0999755859375,-0.46297905924031824,left
146,1631121453.4954252,0.02230677775400036,-0.0018333901666347835,0.019435395870655372,3.0103378461900423,0.6882476806640625,-0.123504638671875,-0.4712742980957785,left
147,1631121453.5074236,0.02266575969353416,-0.0018906312452345861,0.019707026711728255,3.0044560656888457,0.6882476806640625,-0.0999755859375,-0.470542440095727,left
148,1631121453.5194247,0.023024516124952023,-0.0019355450561095089,0.019748591045566068,2.998360315347144,0.6647186279296875,-0.0999755859375,-0.48766002733614755,left
149,1631121453.531425,0.023371044677853794,-0.0019806855071096067,0.0197827870180097,2.992163718234909,0.6882476806640625,-0.0999755859375,-0.4957277689787887,left
150,1631121453.5434268,0.023729804510926156,-0.0020255721383585367,0.019752493353876847,2.9859786611151935,0.6882476806640625,-0.0999755859375,-0.4948045695772407,left
151,1631121453.5554204,0.024088562984053367,-0.002070469637736756,0.019685944075048593,2.9798055836441883,0.6882476806640625,-0.0999755859375,-0.49384619768041205,left
152,1631121453.567425,0.024447318468489944,-0.0021153910121331967,0.01958313918152494,2.9737558068474432,0.6882476806640625,-0.0999755859375,-0.4839821437396097,left
153,1631121453.5794246,0.024806069332893598,-0.0021603492681115674,0.01944473190472602,2.967607750916772,0.6882476806640625,-0.0999755859375,-0.49184447445369983,left
154,1631121453.591421,0.025164813971311276,-0.002205357177389348,0.0192700690132317,2.9614729532759387,0.6882476806640625,-0.0999755859375,-0.4907838112666596,left
155,1631121453.6034207,0.025523550743045284,-0.002250427745356133,0.019059150507041985,2.9553518313346387,0.6882476806640625,-0.0999755859375,-0.48968975530399916,left
156,1631121453.6154234,0.025882278000583,-0.002295573976543848,0.01881197638615687,2.949244796545004,0.6882476806640625,-0.0999755859375,-0.48856278317078505,left
157,1631121453.6274204,0.026240994088182597,-0.002340808874446074,0.01852854665057636,2.9431522542649495,0.6882476806640625,-0.0999755859375,-0.4874033824043522,left
158,1631121453.6394284,0.026599697340458948,-0.002386145441335881,0.01820886130030045,2.9371839729655753,0.6647186279296875,-0.0999755859375,-0.47746250394993694,left
159,1631121453.651426,0.026946155978523796,-0.00243181939893689,0.01789415759445906,2.9314486299806055,0.6882476806640625,-0.123504638671875,-0.45882743879758436,left
160,1631121453.6634269,0.027305049269585685,-0.002489613686037665,0.017700344527272927,2.9262715427044785,0.6647186279296875,-0.0999755859375,-0.41416698209015834,left
161,1631121453.6754253,0.027651484636882752,-0.0025354638177542987,0.017322548420100295,2.9216492978994406,0.6882476806640625,-0.0999755859375,-0.3697795844030338,left
162,1631121453.6874242,0.028010132952498247,-0.002581232947057287,0.016874171396546015,2.917470292922883,0.6882476806640625,-0.0999755859375,-0.33432039812460346,left
163,1631121453.6994236,0.028368760710236786,-0.002627162881418388,0.016400643692438526,2.9137321959873095,0.6882476806640625,-0.0999755859375,-0.29904775484588697,left
164,1631121453.7114253,0.02872736667867249,-0.002673262630802494,0.015904578233458342,2.9108652437989226,0.6882476806640625,-0.0999755859375,-0.2293561750709472,left
165,1631121453.7234254,0.02908594973449275,-0.0027195402665414945,0.015391200870966498,2.908326053513352,0.6647186279296875,-0.123504638671875,-0.20313522284563845,left
166,1631121453.7364254,0.02943246656346257,-0.002778420925786453,0.015104755352032567,2.9063292231688056,0.6882476806640625,-0.0999755859375,-0.15974642756372504,left
167,1631121453.7484243,0.029791012490679045,-0.002824985349625525,0.014563939728138813,2.904657638896022,0.6882476806640625,-0.0999755859375,-0.1337267418226773,left
168,1631121453.760426,0.030149533182694786,-0.0028717436738848502,0.014012997746354814,2.9035259733488457,0.6882476806640625,-0.0999755859375,-0.09053324377411798,left
169,1631121453.7724245,0.03050802805917584,-0.0029186995151383103,0.013455195563781212,2.9026102781227534,0.6882476806640625,-0.0999755859375,-0.07325561808738001,left
170,1631121453.7844245,0.030866496687815884,-0.0029658553183009462,0.012891839643258267,2.901910266816982,0.6882476806640625,-0.0999755859375,-0.05600090446172601,left
171,1631121453.7964246,0.03122493869407286,-0.00301321305939425,0.012324236447626235,2.9013181043273875,0.6882476806640625,-0.0999755859375,-0.04737299916754978,left
172,1631121453.8084252,0.03158335376218586,-0.0030607742456761284,0.011753039208305246,2.901371701786595,0.6882476806640625,-0.076446533203125,0.004287796736619498,left
173,1631121453.8204231,0.03194159784361602,-0.0030963088644633094,0.010986396727016012,2.901425300653175,0.6882476806640625,-0.0999755859375,0.004287909326379236,left
174,1631121453.8314314,0.03229994896175553,-0.003144349509953879,0.010415850177358653,2.9014789009268735,0.6647186279296875,-0.0646820068359375,0.004288021895888505,left
175,1631121453.8434262,0.032645850036824665,-0.003174374809255866,0.00959990502853865,2.9015325026074392,0.6529541015625,-0.0646820068359375,0.004288134445253888,left
176,1631121453.855424,0.032985610714450796,-0.003204741047578314,0.008808234508857779,2.901586105694619,0.6529541015625,-0.0411529541015625,0.004288246974368803,left
177,1631121453.8674238,0.033325239503474026,-0.0032231445991322155,0.007821102063413164,2.9016397101881597,0.629425048828125,-0.0411529541015625,0.004288359483268778,left
178,1631121453.8794253,0.03365261820415204,-0.003241979068026025,0.006882176847619497,2.9019085914336094,0.629425048828125,-0.0411529541015625,0.021510499635972735,left
179,1631121453.8914204,0.03397997907636954,-0.0032611209126898,0.0059447439733949035,2.9021775080199155,0.629425048828125,-0.0411529541015625,0.021513326904489816,left
180,1631121453.9034252,0.034307321860556066,-0.0032805696277412423,0.005008803440739382,2.9025541343481063,0.629425048828125,-0.0411529541015625,0.03013010625526391,left
181,1631121453.915422,0.0346346462985309,-0.00330032470760936,0.004074952651184477,2.902930829824805,0.629425048828125,-0.0411529541015625,0.0301356381358886,left
182,1631121453.9274259,0.034961952145485385,-0.0033203854510039147,0.0031431916047301883,2.9034153139241052,0.6176605224609375,-0.0411529541015625,0.03875872794402824,left
183,1631121453.9394255,0.03528312312363134,-0.0033407703804175545,0.002237882857201509,2.9041154186812097,0.6176605224609375,-0.0176239013671875,0.05600838056835755,left
184,1631121453.9514236,0.035604248141459884,-0.0033492139607152523,0.0011406129134365528,2.905031362873783,0.6176605224609375,-0.0176239013671875,0.07327553540587672,left
185,1631121453.9634242,0.03592536370108595,-0.003358009896689457,4.832483134303454e-05,2.9060555687302863,0.6176605224609375,-0.0176239013671875,0.08193646852024727,left
