,t,x0,x1,x2,x3,u0,u1,u2,side
1256,1631104300.9055393,0.4143969826881144,0.7620500540766868,0.16189084203074328,-3.053466250515377,1.5,0.4647216796875,0.0045099433432937985,left
1257,1631104300.917537,0.41512765467186186,0.7624141849031302,0.15912690599477317,-3.053409876785177,1.5,0.4647216796875,0.004509898415996361,left
1258,1631104300.929544,0.41585933029771593,0.7627762948106593,0.15636367903093135,-3.053353503616918,1.5,0.441192626953125,0.004509853460739066,left
1259,1631104300.9415414,0.4165939085972771,0.7631242986531858,0.15379693172601788,-3.05329713101095,1.5,0.4647216796875,0.004509808477450861,left
1260,1631104300.9535427,0.41732750385755757,0.7634825036234105,0.15103512290643265,-3.0532407589676223,1.5,0.441192626953125,0.0045097634662027986,left
1261,1631104300.9655373,0.4180639260777463,0.7638265883022494,0.14846979374577576,-3.0531843874872857,1.5,0.441192626953125,0.0045097184269238255,left
1262,1631104300.9775438,0.418801228564263,0.7641687826855692,0.14590517365724717,-3.053128016570289,1.5,0.4647216796875,0.004509673359720523,left
1263,1631104300.9895418,0.41953762781818366,0.7645211872051554,0.14314549205404684,-3.0530716462169836,1.5,0.441192626953125,0.004509628264450782,left
1264,1631104301.0015435,0.42027674179165597,0.7648594511358623,0.14058229010977485,-3.0530152764277174,1.5,0.4647216796875,0.004509583141292239,left
1265,1631104301.0135427,0.4210150064127299,0.7652079309141426,0.1378240266508311,-3.0529589072028416,1.5,0.441192626953125,0.004509537990067258,left
1266,1631104301.0255415,0.4217559099724231,0.7655422569045072,0.1352622428508157,-3.052902538542705,1.5,0.4647216796875,0.004509492810917948,left
1267,1631104301.03754,0.4224960180661497,0.7658868041671578,0.13250539753612853,-3.052846170447658,1.5,0.441192626953125,0.004509447603773253,left
1268,1631104301.050542,0.4232386892941588,0.7662171848561922,0.1299450318803697,-3.05278980291805,1.5,0.4647216796875,0.004509402368633175,left
1269,1631104301.0625417,0.42398061894732303,0.7665577919558764,0.12718960470993912,-3.0527334359542304,1.5,0.441192626953125,0.0045093571055687676,left
1270,1631104301.0745413,0.42472503590930927,0.7668842201092371,0.1246306571984369,-3.0526770695565495,1.5,0.4647216796875,0.004509311814473449,left
1271,1631104301.0865374,0.4254687651907217,0.7672208795255163,0.1218766481722629,-3.0526207037253563,1.5,0.4647216796875,0.004509266495453801,left
1272,1631104301.0985398,0.42621341881360325,0.7675554894305238,0.11912334821821721,-3.052564338461001,1.5,0.4647216796875,0.004509221148438769,left
1273,1631104301.1105387,0.42695899089427547,0.7678880478150546,0.11637075733629981,-3.0525079737638325,1.5,0.4647216796875,0.00450917577346388,left
1274,1631104301.122543,0.42770547554646143,0.7682185526874098,0.1136188755265107,-3.0523384427452975,1.5,0.4647216796875,0.013562481482800592,left
1275,1631104301.134537,0.42845286688133805,0.7685470020733904,0.11086912647273249,-3.052168916870742,1.5,0.4647216796875,0.013562069964443424,left
1276,1631104301.1465378,0.4292011585429089,0.7688733950816232,0.10812151017496516,-3.0519993961496765,1.5,0.4647216796875,0.013561657685237094,left
1277,1631104301.1585457,0.4299503441815273,0.769197730842044,0.10537602663320872,-3.0518298805916073,1.5,0.4764862060546875,0.013561244645536874,left
1278,1631104301.1705449,0.4306997741593982,0.7695260906456529,0.10253479055406314,-3.051434070913156,1.5,0.5000152587890625,0.031664774276087826,left
1279,1631104301.1825452,0.4314488820364169,0.7698644877053,0.09950276401189358,-3.0510382895589117,1.5,0.4764862060546875,0.031662508339564965,left
