,t,x0,x1,x2,x3,u0,u1,u2,side
674,1634125303.6373591,0.11839495483910524,-0.17869022181247393,-1.2562061945114358,-2.880914543729548,1.5,0.182373046875,0.03832634508370347,left
675,1634125303.6493587,0.11872640687156229,-0.17940242445930335,-1.254394444012657,-2.8804355868309943,1.5,0.182373046875,0.03831655188427874,left
676,1634125303.661363,0.1190591486928285,-0.1801140254291953,-1.2525762897062198,-2.879956752520182,1.5,0.182373046875,0.03830674486497543,left
677,1634125303.6733553,0.11939318376378011,-0.18082502024728125,-1.250751731592124,-2.879478040969544,1.5,0.182373046875,0.03829692405105334,left
678,1634125303.6843538,0.11972851552937308,-0.18153540441585134,-1.2489207696703692,-2.8789994523512012,1.5,0.182373046875,0.03828708946741699,left
679,1634125303.696369,0.12006514741851522,-0.18224517341431726,-1.247083403940956,-2.878520986836961,1.5,0.158843994140625,0.0382772411392196,left
680,1634125303.7083623,0.12039148603932416,-0.18295821360307868,-1.245043863817084,-2.8780426445983163,1.5,0.182373046875,0.038267379091578846,left
681,1634125303.7203534,0.1207308670993051,-0.18366667218062357,-1.2431936904723533,-2.877564425806446,1.5,0.182373046875,0.03825750334961242,left
682,1634125303.7323613,0.12107155834883972,-0.1843745016321592,-1.241337113319964,-2.877086330632215,1.5,0.182373046875,0.038247613938473535,left
683,1634125303.745364,0.12141356315044635,-0.18508169734456753,-1.239474132359916,-2.8766083592461746,1.5,0.182373046875,0.03823771088324435,left
684,1634125303.7573628,0.1217568848499406,-0.18578825468167973,-1.2376047475922096,-2.876236735340536,1.5,0.182373046875,0.02972991245108858,left
685,1634125303.7693598,0.12210152677630333,-0.1864941689842432,-1.2357303827007269,-2.8760776090067424,1.5,0.182373046875,0.012730106703493504,left
686,1634125303.7813647,0.12244749123747106,-0.1871994360624339,-1.2338538850532332,-2.8758122913082516,1.5,0.182373046875,0.02122541587926463,left
687,1634125303.7933624,0.12279477852076283,-0.18790405269779992,-1.2319738309658461,-2.875653201721051,1.5,0.182373046875,0.012727166976027604,left
688,1634125303.805355,0.12314338990689834,-0.18860801516940434,-1.230091644122448,-2.875494125920837,1.5,0.182373046875,0.012726064017130057,left
689,1634125303.817361,0.1234933256636539,-0.18931132024269376,-1.2282073245230394,-2.8753350639138673,1.5,0.182373046875,0.012724960557584097,left
690,1634125303.8293555,0.12384458604990785,-0.19001396467697004,-1.2263208721676198,-2.8751760157063946,1.5,0.182373046875,0.012723856597816052,left
691,1634125303.8413596,0.12419717131560826,-0.19071594522540547,-1.2244322870561892,-2.8750169813046695,1.5,0.182373046875,0.012722752138003557,left
692,1634125303.8533602,0.12455108170174063,-0.19141725863505793,-1.2225415691887478,-2.8748579607149383,1.5,0.182373046875,0.012721647178501883,left
693,1634125303.8653543,0.12490631744029557,-0.19211790164688639,-1.2206487185652954,-2.874698953943443,1.5,0.182373046875,0.012720541719630774,left
694,1634125303.8773665,0.12526287875423636,-0.19281787099576642,-1.2187537351858322,-2.8744338357394943,1.5,0.182373046875,0.02120945631588711,left
695,1634125303.8893585,0.1256207658574667,-0.19351716341050584,-1.2168551953664755,-2.874168756005671,1.5,0.182373046875,0.021206378705862505,left
696,1634125303.9013658,0.12597997994940072,-0.19421577510245405,-1.2149530991072253,-2.8740098092092143,1.5,0.182373046875,0.012715743716533723,left
697,1634125303.9133554,0.12634052221740663,-0.19491370227125596,-1.2130488700919642,-2.8738508762642305,1.5,0.182373046875,0.012714635598705115,left
698,1634125303.9253662,0.12670239284409593,-0.1956109416200525,-1.2111425083206921,-2.873798039289371,1.5,0.1941375732421875,0.004226957988748836,left
699,1634125303.93736,0.1270713167543019,-0.19630533729550131,-1.209333322770692,-2.8737452038464952,1.5,0.182373046875,0.004226835430074516,left
700,1634125303.9493551,0.12743577550296323,-0.19700122728716302,-1.2074255428551635,-2.8736923699358314,1.5,0.182373046875,0.00422671285310372,left
701,1634125303.961362,0.1278015611925225,-0.19769642070577712,-1.2055170538675066,-2.8736395375576076,1.5,0.182373046875,0.004226590257907503,left
702,1634125303.9733622,0.12816867298410414,-0.198390914760793,-1.2036078558077214,-2.873586706712052,1.5,0.1941375732421875,0.004226467644450338,left
703,1634125303.985354,0.12854281840288867,-0.1990825110384046,-1.201795833969208,-2.8735338773993933,1.5,0.1941375732421875,0.004226345012696697,left
704,1634125303.9973686,0.1289182163943072,-0.1997734282213163,-1.1999831030585664,-2.873481049619859,1.5,0.158843994140625,0.0042262223627531625,left
705,1634125304.0093598,0.1292777650922956,-0.20047031267371515,-1.1978760071955963,-2.873428223373678,1.5,0.1235504150390625,0.004226099694477625,left
706,1634125304.0213583,0.12962169431829398,-0.2011731228948191,-1.1954745463802978,-2.8733753986610777,1.5,0.064727783203125,0.004225977008012194,left
707,1634125304.033366,0.1299388587017332,-0.20188631504656024,-1.192582950025871,-2.873322575482286,1.5,0.0529632568359375,0.004225854303321341,left
708,1634125304.0453696,0.13025240020275825,-0.20260084552910582,-1.1895927593059157,-2.873269753837532,1.5,-0.005859375,0.004225731580334013,left
709,1634125304.057362,0.13053969168681803,-0.20332581231023333,-1.186112433046832,-2.8732169337270426,1.5,-0.0176239013671875,0.004225608839156791,left
710,1634125304.069359,0.1308238354614112,-0.20405206998686554,-1.18253351242222,-2.8731641151510456,1.5,-0.194091796875,0.004225486079754148,left
711,1634125304.081367,0.13102566410563676,-0.2048120374867208,-1.1774856033244794,-2.8730052560291846,1.5,-0.2764434814453125,0.012708729748887038,left
712,1634125304.0933635,0.13119178288558334,-0.20558738430286,-1.1717503644169276,-2.8727403841831016,1.5,-0.42938232421875,0.021189747686634064,left
713,1634125304.105359,0.1312890837052459,-0.2063926579642495,-1.1647390602552818,-2.8725815621289463,1.5,-0.4882049560546875,0.012705764332423541,left
714,1634125304.1173718,0.13136393441001884,-0.20720930856395375,-1.157236196870625,-2.871998783795919,1.5,-0.641143798828125,0.0466222666421956,left
715,1634125304.12936,0.13137210424253742,-0.2080573269569998,-1.1484529971802266,-2.87141619309653,1.5,-0.6999664306640625,0.04660725595112325,left
716,1634125304.141393,0.1313598287185969,-0.20891777572877898,-1.1391725435312867,-2.8708337903354617,1.5,-0.75,0.046592220885450786,left
717,1634125304.1533663,0.1313319133799605,-0.2097891830235591,-1.1294679642363845,-2.870251575816691,1.5,-0.75,0.04657716150166635,left
718,1634125304.1653624,0.1313124558642827,-0.21066082018695384,-1.119755557449941,-2.8695637097819846,1.5,-0.75,0.055029282776501987,left
719,1634125304.1773682,0.1313014648279253,-0.21153260521587267,-1.1100338994880736,-2.8688761076158174,1.5,-0.75,0.05500817329338048,left
720,1634125304.189364,0.1312989493733174,-0.21240445589805126,-1.1003029903507824,-2.868188769816204,1.5,-0.75,0.054987023969061966,left
721,1634125304.2013683,0.1313049178036828,-0.21327628977980062,-1.0905628300380674,-2.8676074147925257,1.5,-0.75,0.046508401894271856,left
722,1634125304.213363,0.13131937761844018,-0.21414802417357223,-1.080814842233811,-2.867131939314884,1.5,-0.75,0.03803803821131879,left
723,1634125304.225364,0.13134233426785405,-0.21501957619828152,-1.0710604506218961,-2.8666565911145274,1.5,-0.75,0.03802785602854186,left
724,1634125304.237364,0.1313737911500786,-0.21589086283543826,-1.0612996552023226,-2.866075737397223,1.5,-0.75,0.046468297384336665,left
725,1634125304.2493563,0.1314137508493941,-0.21676180092850678,-1.0515310322912077,-2.8654950743827254,1.5,-0.75,0.04645304115982185,left
726,1634125304.261386,0.1314622163726266,-0.21763230712181328,-1.0417545818885516,-2.8649146023685037,1.5,-0.75,0.046437761137738676,left
727,1634125304.2733624,0.13151918990478934,-0.21850229790116676,-1.0319703039943542,-2.8643343216513184,1.5,-0.75,0.04642245737482398,left
728,1634125304.2853591,0.13158467280561167,-0.21937168960185585,-1.0221781986086156,-2.8637542325272176,1.5,-0.75,0.046407129928063284,left
729,1634125304.297364,0.1316586656061416,-0.22024039841670517,-1.0123782657313356,-2.86317433529154,1.5,-0.75,0.04639177885419343,left
730,1634125304.3093653,0.1317411680054229,-0.22110834040419053,-1.0025705053625145,-2.862594630238912,1.5,-0.75,0.046376404210271005,left
731,1634125304.3213534,0.13183217886724813,-0.2219754314966122,-0.9927549175021521,-2.8620151176632462,1.5,-0.75,0.046361006053246,left
732,1634125304.3333673,0.13193169621698767,-0.22284158750832603,-0.9829315021502484,-2.861435797857746,1.5,-0.75,0.046345584440032894,left
733,1634125304.3453658,0.13203971723849628,-0.22370672414403128,-0.9731002593068034,-2.8608566711148997,1.5,-0.75,0.046330139427688266,left
734,1634125304.3573647,0.1321562382710979,-0.22457075700711499,-0.9632611889718172,-2.8603830211909447,1.5,-0.75,0.03789199391640352,left
735,1634125304.369359,0.1322812548066494,-0.22543360160805184,-0.9534157148291723,-2.85980424620567,1.5,-0.75,0.04630199882196706,left
736,1634125304.3813674,0.13241476026007834,-0.2262951735629296,-0.9435624131949861,-2.859330884453962,1.5,-0.75,0.03786894013664721,left
737,1634125304.3933623,0.13255674842368442,-0.22715538824597273,-0.9337027077531413,-2.858857652630066,1.5,-0.75,0.03785854591168203,left
738,1634125304.4053595,0.1327072110117156,-0.22801416117820228,-0.9238365985036379,-2.85827938939079,1.5,-0.75,0.04626105914208978,left
739,1634125304.417369,0.1328661388868978,-0.22887140785799595,-0.9139626617625931,-2.857806446874486,1.5,-0.75,0.03783540130431362,left
740,1634125304.4293625,0.13303352327678553,-0.22972704353136933,-0.9040823212138898,-2.857438738307502,1.5,-0.75,0.029416685358718553,left
741,1634125304.4413652,0.1332093533309046,-0.23058098365315519,-0.8941970005414103,-2.8569660277755062,1.5,-0.75,0.037816842559657005,left
742,1634125304.453364,0.1333936161285323,-0.23143314394379164,-0.8843052760612722,-2.8565984998116964,1.5,-0.75,0.02940223710478307,left
743,1634125304.4653606,0.13358629910887046,-0.23228343989733674,-0.874408571457358,-2.8563360866673744,1.5,-0.75,0.020993051545765695,left
744,1634125304.4773674,0.1337873876436505,-0.23313178731479448,-0.8645083104135503,-2.85596869438691,1.5,-0.75,0.02939138243714723,left
745,1634125304.48936,0.13399686504733443,-0.23397810236066865,-0.8546030692459665,-2.85560138136226,1.5,-0.75,0.02938504197199876,left
746,1634125304.5013666,0.13421471499234328,-0.2348223009990156,-0.8446928479546066,-2.855129179988847,1.5,-0.75,0.03777610987302893,left
747,1634125304.5133586,0.13444092029802376,-0.23566429927645396,-0.8347762228555882,-2.854657109939813,1.5,-0.75,0.0377656039227503,left
748,1634125304.5253587,0.13467546412574222,-0.23650401299696017,-0.824853193948911,-2.8541851713706947,1.5,-0.75,0.037755085529447285,left
749,1634125304.5373561,0.13491832877297738,-0.23734135802898132,-0.8149237612345751,-2.8537133644367083,1.5,-0.75,0.03774455471891258,left
750,1634125304.549354,0.1351694956723878,-0.23817625031434975,-0.8049879247125806,-2.85324168929275,1.5,-0.75,0.037734011516654675,left
751,1634125304.5613627,0.13542894539096983,-0.2390086058772283,-0.7950456843829274,-2.852770146093394,1.5,-0.75,0.037723455948501794,left
752,1634125304.5733547,0.13569665762930666,-0.2398383408330858,-0.7850970402456157,-2.8522987349928934,1.5,-0.75,0.037712888040033476,left
753,1634125304.585353,0.13597261122090903,-0.24066537139770172,-0.7751419923006452,-2.8518274561451804,1.5,-0.75,0.037702307817042424,left
754,1634125304.5973673,0.1362567841316482,-0.2414896138961991,-0.765180540548016,-2.8514610427442517,1.5,-0.75,0.02931307207429512,left
755,1634125304.6093616,0.13654915345928167,-0.24231098477210494,-0.7552141086716108,-2.8509899993789394,1.5,-0.75,0.03768346922498722,left
756,1634125304.6213543,0.1368496942679066,-0.243129401024313,-0.7452412729875468,-2.8505190886923026,1.5,-0.75,0.03767285493093908,left
757,1634125304.633402,0.13715838192665492,-0.24394477938364298,-0.7352620334958243,-2.8501529618973085,1.5,-0.75,0.02929014359953186,left
758,1634125304.6453862,0.1374751909360395,-0.24475703672654606,-0.7252778138803256,-2.8497869155089486,1.5,-0.75,0.029283711068792684,left
759,1634125304.657366,0.13780009377601918,-0.2455660905468203,-0.7152886141410509,-2.8494209495987985,1.5,-0.75,0.029277272812002764,left
760,1634125304.6693633,0.13813306207186837,-0.24637185853668242,-0.7052944342780001,-2.849159652828125,1.5,-0.75,0.020903741653874874,left
761,1634125304.6813674,0.1384740665949737,-0.24717425859572337,-0.6952966979750558,-2.8486892594988453,1.5,-0.75,0.03763146634238268,left
762,1634125304.692363,0.13882307612627112,-0.24797320933675232,-0.6852925578644529,-2.848323535451605,1.5,-0.75,0.029257923779226758,left
763,1634125304.7043562,0.13918006087461676,-0.2487686286154826,-0.6752834376300738,-2.847957892167702,1.5,-0.75,0.029251462712238663,left
764,1634125304.7163634,0.13954498905556686,-0.24956043500739644,-0.6652693372719187,-2.847592329718123,1.5,-0.75,0.029244995966308807,left
765,1634125304.7283566,0.13991782803491515,-0.2503485473312474,-0.6552502567899876,-2.8472268481737384,1.5,-0.75,0.029238523550780826,left
766,1634125304.7413626,0.14029854432996042,-0.25113288465804895,-0.6452261961842803,-2.8467570042714203,1.5,-0.75,0.037587512185446315,left
767,1634125304.7533596,0.14068710361086934,-0.25191336632006717,-0.6351957317709145,-2.84628729441052,1.5,-0.75,0.037576788872009104,left
768,1634125304.765355,0.14108347180768954,-0.2526899113555137,-0.6251588635498899,-2.8458177187408578,1.5,-0.75,0.03756605357299492,left
769,1634125304.777362,0.1414876139891924,-0.2534624390486466,-0.6151155915212067,-2.8453482774119316,1.5,-0.75,0.037555306314089876,left
770,1634125304.7893577,0.1418994943638378,-0.2542308689390785,-0.6050659156848648,-2.844878970572917,1.5,-0.75,0.037544547121157734,left
771,1634125304.8013608,0.142319076280839,-0.25499512083109627,-0.5950098360408642,-2.844409798372667,1.5,-0.75,0.03753377602002672,left
772,1634125304.813362,0.14274632223132788,-0.2557551148029921,-0.5849473525892049,-2.8440450249188562,1.5,-0.75,0.02918187630484681,left
773,1634125304.8253586,0.14318119384962102,-0.25651077121640387,-0.5748798890137696,-2.8436803330526184,1.5,-0.75,0.029175349299030984,left
774,1634125304.837357,0.14362365084505913,-0.2572620113555838,-0.5648074453145583,-2.8433157228435584,1.5,-0.75,0.02916881672479832,left
775,1634125304.849355,0.1440736520922035,-0.2580087568390624,-0.5547300214915708,-2.8429511943611656,1.5,-0.75,0.029162278591421398,left
776,1634125304.8613708,0.1445311556330767,-0.25875092962865764,-0.5446476175448073,-2.8424825771807845,1.5,-0.75,0.03748937443049272,left
777,1634125304.8733563,0.14499611867950057,-0.25948845203847815,-0.5345588097903851,-2.8420140953948785,1.5,-0.75,0.03747854287247776,left
778,1634125304.885355,0.14546849865879952,-0.26022124607139924,-0.5244635982283042,-2.8415457491503298,1.5,-0.75,0.03746769956389784,left
779,1634125304.8973618,0.14594825215254265,-0.2609492340690808,-0.5143619828585647,-2.8410775385936966,1.5,-0.75,0.037456844530652234,left
780,1634125304.9093575,0.1464353348985183,-0.26167233872132695,-0.5042539636811665,-2.840609463871215,1.5,-0.75,0.03744597779853365,left
781,1634125304.9213526,0.14692970179281162,-0.2623904830754466,-0.49413954069610966,-2.8401415251287982,1.5,-0.75,0.03743509939333478,left
782,1634125304.9333627,0.14743130689198616,-0.2631035905456145,-0.4840187139033941,-2.839673722512036,1.5,-0.75,0.037424209340990444,left
783,1634125304.945363,0.14794010341536937,-0.26381158492223084,-0.47389148330301994,-2.8392060561661956,1.5,-0.75,0.037413307667222284,left
784,1634125304.9573576,0.14845604374744226,-0.26451439038127883,-0.4637578488949871,-2.8387385262362206,1.5,-0.75,0.03740239439800064,left
785,1634125304.9693556,0.14897907944033392,-0.26521193149367905,-0.4536178106792956,-2.8382711328667316,1.5,-0.75,0.03739146955911821,left
786,1634125304.9813662,0.14950916121642063,-0.26590413323463896,-0.4434713686559454,-2.837907744102635,1.5,-0.75,0.029071101127726706,left
787,1634125304.9933612,0.1500462389710301,-0.26659092099299725,-0.4333199465088191,-2.8374405938502707,1.5,-0.75,0.03737202018914587,left
788,1634125305.005354,0.15059026080529525,-0.26727222135507694,-0.4231621205540342,-2.8369735805584084,1.5,-0.75,0.037361063348981816,left
789,1634125305.0173626,0.1511411749848167,-0.2679479605846096,-0.4129978907915906,-2.8365067043704477,1.5,-0.75,0.0373500950368566,left
790,1634125305.0293555,0.15169892895720508,-0.26861806538672056,-0.4028272572214884,-2.836039965429465,1.5,-0.75,0.03733911527863398,left
791,1634125305.041381,0.15226346935520535,-0.2692824629172344,-0.39265021984372744,-2.8355733638782143,1.5,-0.75,0.03732812410003561,left
792,1634125305.0533588,0.15283474199992708,-0.26994108079196893,-0.38246677865830786,-2.835106899859125,1.5,-0.75,0.0373171215271384,left
793,1634125305.0653553,0.153412691904181,-0.27059384709601664,-0.3722769336652296,-2.8346405735143048,1.5,-0.75,0.03730610758562847,left
794,1634125305.077361,0.15399726327592195,-0.2712406903930122,-0.3620806848644927,-2.8341743849855363,1.5,-0.75,0.03729508230147616,left
795,1634125305.0893571,0.15458839952179843,-0.2718815397343852,-0.3518780322560971,-2.8337083344142795,1.5,-0.75,0.03728404570054522,left
796,1634125305.1013675,0.15518604325080881,-0.2725163246685966,-0.34166897584004285,-2.833345990883392,1.5,-0.75,0.02898748247101679,left
797,1634125305.1133592,0.15579013627806437,-0.2731449752503576,-0.3314549393002125,-2.832880185904921,1.5,-0.75,0.037264398277656596,left
798,1634125305.1253626,0.1564006187424911,-0.2737674229189649,-0.32123449895272355,-2.8325180335399445,1.5,-0.75,0.028972189198128717,left
799,1634125305.1373606,0.15701743090100234,-0.27438359878723617,-0.3110090784814585,-2.832155964912717,1.5,-0.75,0.028965490178194386,left
800,1634125305.1493826,0.15764051136063356,-0.2749934353885918,-0.3007786778864173,-2.831793980089096,1.5,-0.75,0.02895878588969225,left
801,1634125305.1613739,0.15826979797830926,-0.2755968658256278,-0.29054329716760013,-2.831328636777914,1.5,-0.75,0.0372274648945492,left
802,1634125305.1733627,0.15890522786570888,-0.2761938237786919,-0.28030151264112424,-2.8307600276657423,1.5,-0.75,0.045488728973737125,left
803,1634125305.185359,0.1595467382348023,-0.2767842426011161,-0.27005190062310713,-2.8302949930344474,1.5,-0.75,0.03720277050359044,left
804,1634125305.1973636,0.16019426636530146,-0.277368055293458,-0.2597958847974313,-2.829830097526878,1.5,-0.75,0.03719164060555613,left
805,1634125305.2093568,0.16084774792794138,-0.2779451963393184,-0.24953346516409686,-2.829365341281474,1.5,-0.75,0.037180499632327724,left
806,1634125305.2213612,0.16150711783907806,-0.2785156008096855,-0.23926464172310372,-2.8290040052239553,1.5,-0.75,0.02890688460148283,left
807,1634125305.2333627,0.16217231026551318,-0.2790792043718997,-0.22899083815833451,-2.8286427535389937,1.5,-0.75,0.028900134796927546,left
808,1634125305.2453706,0.16284325783680517,-0.27963594425380556,-0.21871205446978925,-2.8283848257027087,1.5,-0.75,0.02063422690280703,left
809,1634125305.2573576,0.16351989247251372,-0.2801857583217292,-0.2084297143413505,-2.8281269409510257,1.5,-0.75,0.02063078013463837,left
810,1634125305.2693605,0.16420214461506094,-0.28072858606007434,-0.19814381777301826,-2.827765894413131,1.5,-0.75,0.02888372303157638,left
811,1634125305.2813673,0.1648899440384179,-0.2812643676319458,-0.18785294108090994,-2.82750811317375,1.5,-0.75,0.02062249915049108,left
812,1634125305.2933614,0.16558322060715222,-0.28179304289973417,-0.17755850794890815,-2.827147211679886,1.5,-0.75,0.02887211950909574,left
813,1634125305.3053563,0.16628190275716262,-0.282314553391272,-0.1672590946931303,-2.826786394890069,1.5,-0.75,0.028865343185380254,left
814,1634125305.3173614,0.1669859190072365,-0.2828288403337069,-0.15695470131357636,-2.826425662868397,1.5,-0.75,0.0288585617337489,left
815,1634125305.329358,0.16769519720241718,-0.2833358456407486,-0.14664532781024636,-2.8260650156788514,1.5,-0.75,0.028851775163651894,left
816,1634125305.3413627,0.16840966452025016,-0.2838355119206552,-0.13633097418314027,-2.8257044533852933,1.5,-0.75,0.028844983484646036,left
817,1634125305.3533633,0.16912924747712527,-0.28432778248416885,-0.12601164043225813,-2.825343976051467,1.5,-0.75,0.02883818670611049,left
818,1634125305.3653586,0.16985387193471432,-0.28481260135239794,-0.11568732655759989,-2.824983583740998,1.5,-0.75,0.028831384837531004,left
819,1634125305.37736,0.17058346310650396,-0.2852899132646459,-0.10535803255916558,-2.8246232765173924,1.5,-0.75,0.02882457788842885,left
820,1634125305.3893573,0.1713179455644233,-0.2857596636861848,-0.09502375843695521,-2.8242630544440392,1.5,-0.75,0.02881776586825424,left
821,1634125305.401361,0.17205724324556607,-0.2862217988159727,-0.08468450419096876,-2.823902917584209,1.5,-0.75,0.028810948786421875,left
822,1634125305.4133563,0.17280127945900664,-0.2866762655943143,-0.07434026982120624,-2.8235428660010538,1.5,-0.75,0.028804126652417494,left
823,1634125305.4253597,0.1735499768927099,-0.28712301171046234,-0.06399105532766765,-2.8231828997576067,1.5,-0.75,0.028797299475762372,left
824,1634125305.437361,0.1743032576205341,-0.28756198561016,-0.05363686071035298,-2.822823018916783,1.5,-0.75,0.028790467265906727,left
825,1634125305.4493546,0.17506104310932674,-0.2879931365031227,-0.043277685969262236,-2.82246322354138,1.5,-0.75,0.028783630032229723,left
826,1634125305.461362,0.1758232542261124,-0.28841641437045756,-0.03291353110439542,-2.822103513694076,1.5,-0.75,0.028776787784323687,left
827,1634125305.4733555,0.1765898112453729,-0.2888317699720204,-0.022544396115752527,-2.821743889437431,1.5,-0.75,0.02876994053160331,left
828,1634125305.4853528,0.17736063385641854,-0.2892391548537085,-0.012170281003333562,-2.8213843508338874,1.5,-0.75,0.028763088283483285,left
829,1634125305.4973662,0.1781356411708503,-0.2896385213546878,-0.0017911857671385235,-2.821024897945769,1.5,-0.75,0.02875623104948488,left
830,1634125305.5093553,0.17891475173011248,-0.2900298226145546,0.00859288959283259,-2.8206655308352797,1.5,-0.75,0.028749368839129374,left
831,1634125305.5213585,0.17969788351313531,-0.2904130125804288,0.018981945076579774,-2.820306249564508,1.5,-0.75,0.028742501661724873,left
832,1634125305.5333622,0.18048495394406674,-0.2907880460139792,0.02937598068410303,-2.8199470541954224,1.5,-0.75,0.028735629526863704,left
833,1634125305.5453615,0.1812758799000931,-0.291154878498379,0.03977499641540236,-2.8195879447898724,1.5,-0.75,0.028728752443996086,left
834,1634125305.5573602,0.18207057771934815,-0.2915134664451905,0.050178992270477764,-2.8192289214095907,1.5,-0.75,0.02872187042253671,left
835,1634125305.5693593,0.1828689632089096,-0.29186376710117745,0.060587968249329244,-2.818972585875245,1.5,-0.75,0.020506842747671783,left
836,1634125305.581368,0.183670951652883,-0.29220573855504506,0.0710005006680742,-2.8186137100964412,1.5,-0.75,0.028710062304284634,left
837,1634125305.593362,0.18447645734562834,-0.29253934089089123,0.08141801321059523,-2.818357480032752,1.5,-0.75,0.02049840509513956,left
838,1634125305.6053596,0.18528539457384935,-0.29286453391099665,0.09183908219300975,-2.818101293947452,1.5,-0.75,0.02049488682398959,left
839,1634125305.617368,0.18609767667526866,-0.2931812794354181,0.10226370761531775,-2.817845151862839,1.5,-0.75,0.020491366769057606,left
840,1634125305.6293619,0.1869132165342375,-0.29348954016590495,0.11269188947751922,-2.817384047536353,1.5,-0.75,0.036888346118857385,left
841,1634125305.6413634,0.1877319265905569,-0.2937892796915079,0.12312647514737936,-2.817128028799485,1.5,-0.75,0.02048149894946505,left
842,1634125305.653363,0.1885537196774706,-0.29408046015415623,0.13356461725713298,-2.8168720541477676,1.5,-0.75,0.02047797213737823,left
843,1634125305.66536,0.18937850732349207,-0.29436304691693455,0.14400631580678008,-2.8164112515174105,1.5,-0.75,0.03686421042857546,left
844,1634125305.6773667,0.1902062006391806,-0.2946370062472954,0.15445441816408584,-2.8161554004493676,1.5,-0.75,0.02046808544342582,left
845,1634125305.6883616,0.19103671108165088,-0.29490230295755576,0.1649060769612851,-2.8157972034850203,1.5,-0.75,0.028655757147788563,left
846,1634125305.700361,0.1918699489034422,-0.2951589051240775,0.1753627158822604,-2.8154390931912565,1.5,-0.75,0.02864882350110065,left
847,1634125305.712357,0.19270582431930086,-0.2954067805538609,0.1858243349270118,-2.815081069628441,1.5,-0.75,0.028641885025244562,left
848,1634125305.724361,0.19354424712520182,-0.29564589796868534,0.19629093409553927,-2.814723132856819,1.5,-0.75,0.02863494172974157,left
849,1634125305.7363656,0.19438512670747898,-0.2958762270107894,0.2067625133878428,-2.8143652829365187,1.5,-0.75,0.028627993624041892,left
850,1634125305.749356,0.1952283720520327,-0.296097738248463,0.2172390728039224,-2.814007519927549,1.5,-0.75,0.02862104071756022,left
851,1634125305.7613676,0.19607389175361392,-0.2963104031815507,0.2277206123437781,-2.8136498438898028,1.5,-0.75,0.028614083019711245,left
852,1634125305.7733617,0.19692159402518403,-0.29651419424686537,0.23820713200740987,-2.8132922548830517,1.5,-0.75,0.028607120540087294,left
853,1634125305.7853553,0.1977713867073495,-0.2967090848235108,0.24869863179481771,-2.8129347529669517,1.5,-0.75,0.028600153287996477,left
854,1634125305.7973669,0.19862317727787077,-0.29689504923811283,0.2591951117060016,-2.812679504601884,1.5,-0.75,0.02041986920541916,left
855,1634125305.8093593,0.19947687286124416,-0.297072062769957,0.269695148057079,-2.8123221521086323,1.5,-0.75,0.028588199460131136,left
856,1634125305.8213587,0.20033237999912132,-0.2972401028740049,0.28020016453193247,-2.8119648868673477,1.5,-0.75,0.028581219302772354,left
857,1634125305.8333614,0.20118960516412265,-0.2973991467547914,0.29071016113056203,-2.811607708937247,1.5,-0.75,0.028574234408047516,left
858,1634125305.8453686,0.2020484545048747,-0.29754917258395736,0.3012251378529676,-2.8113526920740024,1.5,-0.75,0.02040134905957558,left
859,1634125305.8573565,0.2029088338558711,-0.297690159505004,0.3117436710152667,-2.811097719789089,1.5,-0.75,0.02039778279307569,left
860,1634125305.86936,0.20377064855957724,-0.29782208886490197,0.32226576061745926,-2.810740754118441,1.5,-0.75,0.028557253651833037,left
861,1634125305.8813622,0.20463380370301876,-0.2979449429974236,0.3327928303434279,-2.8103838759610906,1.5,-0.75,0.02855025258803323,left
862,1634125305.8933566,0.20549820428995436,-0.29805870399615597,0.3433248801931726,-2.8100270853757316,1.5,-0.75,0.02854324682871834,left
863,1634125305.9053533,0.20636375505027513,-0.2981633549437644,0.3538619101666934,-2.8096703824209404,1.5,-0.75,0.02853623638330305,left
864,1634125305.9173617,0.20723036045018886,-0.2982588799162457,0.36440392026399027,-2.809313767155175,1.5,-0.75,0.02852922126123758,left
865,1634125305.9293625,0.2080979247024684,-0.29834526398707956,0.3749509104850632,-2.8090591523364536,1.5,-0.75,0.020369185497699505,left
866,1634125305.9413576,0.2089663517767631,-0.2984224932312761,0.3855014571460296,-2.8086007999239624,1.5,-0.75,0.036668192999300686,left
867,1634125305.953368,0.20983554531307325,-0.2984905559667768,0.3960584076146547,-2.808244448074842,1.5,-0.75,0.02850814792964229,left
868,1634125305.965356,0.21070540893595055,-0.2985494390468761,0.4066203382070559,-2.8078881841473993,1.5,-0.75,0.02850111419540724,left
869,1634125305.9773595,0.2115758459481734,-0.2985991315742791,0.4171872489232331,-2.807532008199504,1.5,-0.75,0.028494075831630994,left
870,1634125305.9893634,0.21244675945125163,-0.29863962366836183,0.4277591397631864,-2.807277707286938,1.5,-0.75,0.020344073005276186,left
871,1634125306.0013673,0.21331805235603787,-0.29867090646868916,0.4383345870430332,-2.8069216822814145,1.5,-0.75,0.02848200044187621,left
872,1634125306.013361,0.21418962736198088,-0.2986929733792713,0.44891501444665605,-2.8066674892212755,1.5,-0.75,0.020335444811117043,left
873,1634125306.0253627,0.2150613870569428,-0.29870581759069514,0.4594989982901724,-2.806311615327215,1.5,-0.75,0.02846991152484435,left
874,1634125306.037365,0.21593323386517693,-0.29870943456445237,0.4700879622574648,-2.8058541363105376,1.5,-0.75,0.036598321334189166,left
